gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:47:57.759399000Z_123.255.22.199.s2c_ndttrace,0,0,a-->b,1610,36,44,34,34,34,1604,1,3,3
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:47:57.759399000Z_123.255.22.199.s2c_ndttrace,0,0,b-->a,855,2,2,0,0,0,0,0,1,1
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,2
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:48:34.523748000Z_123.255.22.199.s2c_ndttrace,0,0,a-->b,3411,14,20,12,12,12,3398,1,1,1
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:48:34.523748000Z_123.255.22.199.s2c_ndttrace,0,0,b-->a,1774,2,2,0,0,0,0,0,1,1
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:49:02.703365000Z_27.252.168.32.s2c_ndttrace,0,0,a-->b,15180,119,124,117,117,117,15168,0,5,5
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:49:02.703365000Z_27.252.168.32.s2c_ndttrace,0,0,b-->a,7248,2,2,0,0,0,0,0,1,1
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:49:30.5316000Z_101.98.247.36.s2c_ndttrace,0,0,a-->b,28530,12,20,10,10,10,28420,1,2,2
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:49:30.5316000Z_101.98.247.36.s2c_ndttrace,0,0,b-->a,14424,2,2,0,0,0,0,0,1,1
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:51:19.264943000Z_218.101.118.25.s2c_ndttrace,0,0,a-->b,13303,81,122,79,79,79,13290,0,3,3
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:51:19.264943000Z_218.101.118.25.s2c_ndttrace,0,0,b-->a,8820,2,2,0,0,0,0,0,1,1
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:51:46.49810000Z_118.93.3.77.s2c_ndttrace,0,0,a-->b,7835,30,44,28,28,28,7823,0,3,3
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:51:46.49810000Z_118.93.3.77.s2c_ndttrace,0,0,b-->a,4283,2,2,0,0,0,0,0,1,1
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:51:59.520990000Z_101.98.247.36.s2c_ndttrace,0,0,a-->b,9989,28,20,26,26,26,9940,1,2,2
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:51:59.520990000Z_101.98.247.36.s2c_ndttrace,0,0,b-->a,4240,2,2,0,0,0,0,0,1,1
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,2
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:52:39.705301000Z_101.98.247.36.s2c_ndttrace,0,0,a-->b,16475,7,8,5,5,5,16415,1,1,1
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:52:39.705301000Z_101.98.247.36.s2c_ndttrace,0,0,b-->a,6328,2,2,0,0,0,0,0,1,1
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:52:49.876197000Z_222.152.164.171.s2c_ndttrace,0,0,a-->b,4840,2,2,0,0,0,4663,0,1,1
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:52:49.876197000Z_222.152.164.171.s2c_ndttrace,0,0,b-->a,2468,2,2,0,0,0,1,0,1,1
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:52:49.876197000Z_222.152.164.171.s2c_ndttrace,0,1,a-->b,3,2,2,0,0,0,0,0,1,1
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:52:49.876197000Z_222.152.164.171.s2c_ndttrace,0,1,b-->a,2,2,2,0,0,0,0,0,1,1
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:52:50.444642000Z_122.56.197.213.s2c_ndttrace,0,0,a-->b,13061,2,2,0,0,0,12882,0,1,1
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:52:50.444642000Z_122.56.197.213.s2c_ndttrace,0,0,b-->a,4651,2,2,0,0,0,0,0,1,1
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:52:58.326353000Z_101.100.131.190.s2c_ndttrace,0,0,a-->b,465,77,126,75,75,75,463,1,5,5
gs://m-lab/ndt/2017/01/01/20170101T000000Z-mlab1-akl01-ndt-0001.tgz,20170101T02:52:58.326353000Z_101.100.131.190.s2c_ndttrace,0,0,b-->a,275,2,2,0,0,0,0,0,1,1
